level,geoid,name,year,county,var,estimate,moe,share,sharemoe
3_towns,0901521860,Eastford,2015,Windham County,latino,25,23,0.014,0.013
3_towns,0901521860,Eastford,2015,Windham County,white,1687,119,0.956,0.032
3_towns,0901521860,Eastford,2015,Windham County,black,8,10,0.005,0.006
3_towns,0901521860,Eastford,2015,Windham County,asian,15,17,0.008,0.01
3_towns,0901521860,Eastford,2015,Windham County,other_race,30,33,0.017,0.019
3_towns,0901521860,Eastford,2016,Windham County,total_pop,1734,105,NA,NA
3_towns,0901521860,Eastford,2016,Windham County,latino,17,15,0.01,0.009
3_towns,0901521860,Eastford,2016,Windham County,white,1663,111,0.959,0.027
3_towns,0901521860,Eastford,2016,Windham County,black,9,13,0.005,0.007
3_towns,0901521860,Eastford,2016,Windham County,asian,14,13,0.008,0.007
3_towns,0901521860,Eastford,2016,Windham County,other_race,31,35,0.018,0.02
3_towns,0901521860,Eastford,2017,Windham County,total_pop,1639,117,NA,NA
3_towns,0901521860,Eastford,2017,Windham County,latino,50,29,0.031,0.018
3_towns,0901521860,Eastford,2017,Windham County,white,1558,117,0.951,0.022
3_towns,0901521860,Eastford,2017,Windham County,black,4,6,0.002,0.004
3_towns,0901521860,Eastford,2017,Windham County,asian,4,10,0.002,0.006
3_towns,0901521860,Eastford,2017,Windham County,other_race,23,31,0.014,0.019
3_towns,0901521860,Eastford,2018,Windham County,total_pop,1721,118,NA,NA
3_towns,0901521860,Eastford,2018,Windham County,latino,71,39,0.041,0.022
3_towns,0901521860,Eastford,2018,Windham County,white,1634,131,0.949,0.039
3_towns,0901521860,Eastford,2018,Windham County,black,3,4,0.002,0.002
3_towns,0901521860,Eastford,2018,Windham County,asian,0,12,0,0.007
3_towns,0901521860,Eastford,2018,Windham County,other_race,13,24,0.008,0.014
3_towns,0901536000,Hampton,2000,NA,total_pop,1758,0,NA,NA
3_towns,0901536000,Hampton,2000,NA,latino,31,0,0.018,NA
3_towns,0901536000,Hampton,2000,NA,white,1676,0,0.953,NA
3_towns,0901536000,Hampton,2000,NA,black,4,0,0.002,NA
3_towns,0901536000,Hampton,2000,NA,asian,15,0,0.009,NA
3_towns,0901536000,Hampton,2000,NA,other_race,32,0,0.018,NA
3_towns,0901536000,Hampton,2010,NA,total_pop,1863,0,NA,NA
3_towns,0901536000,Hampton,2010,NA,latino,46,0,0.025,NA
3_towns,0901536000,Hampton,2010,NA,white,1762,0,0.946,NA
3_towns,0901536000,Hampton,2010,NA,black,3,0,0.002,NA
3_towns,0901536000,Hampton,2010,NA,asian,15,0,0.008,NA
3_towns,0901536000,Hampton,2010,NA,other_race,37,0,0.02,NA
3_towns,0901536000,Hampton,2011,Windham County,total_pop,1847,101,NA,NA
3_towns,0901536000,Hampton,2011,Windham County,latino,97,66,0.053,0.036
3_towns,0901536000,Hampton,2011,Windham County,white,1683,128,0.911,0.048
3_towns,0901536000,Hampton,2011,Windham County,black,5,10,0.003,0.005
3_towns,0901536000,Hampton,2011,Windham County,asian,14,16,0.008,0.009
3_towns,0901536000,Hampton,2011,Windham County,other_race,48,134,0.026,0.073
3_towns,0901536000,Hampton,2012,Windham County,total_pop,1799,143,NA,NA
3_towns,0901536000,Hampton,2012,Windham County,latino,99,72,0.055,0.04
3_towns,0901536000,Hampton,2012,Windham County,white,1634,143,0.908,0.033
3_towns,0901536000,Hampton,2012,Windham County,black,13,10,0.007,0.006
3_towns,0901536000,Hampton,2012,Windham County,asian,10,14,0.006,0.008
3_towns,0901536000,Hampton,2012,Windham County,other_race,43,35,0.024,0.019
3_towns,0901536000,Hampton,2013,Windham County,total_pop,1815,119,NA,NA
3_towns,0901536000,Hampton,2013,Windham County,latino,84,47,0.046,0.026
3_towns,0901536000,Hampton,2013,Windham County,white,1672,129,0.921,0.037
3_towns,0901536000,Hampton,2013,Windham County,black,9,10,0.005,0.006
3_towns,0901536000,Hampton,2013,Windham County,asian,7,9,0.004,0.005
3_towns,0901536000,Hampton,2013,Windham County,other_race,43,39,0.024,0.021
3_towns,0901536000,Hampton,2014,Windham County,total_pop,1912,111,NA,NA
3_towns,0901536000,Hampton,2014,Windham County,latino,83,46,0.043,0.024
3_towns,0901536000,Hampton,2014,Windham County,white,1760,125,0.921,0.038
3_towns,0901536000,Hampton,2014,Windham County,black,13,13,0.007,0.007
3_towns,0901536000,Hampton,2014,Windham County,asian,6,7,0.003,0.004
3_towns,0901536000,Hampton,2014,Windham County,other_race,50,58,0.026,0.03
3_towns,0901536000,Hampton,2015,Windham County,total_pop,1850,118,NA,NA
3_towns,0901536000,Hampton,2015,Windham County,latino,51,27,0.028,0.014
3_towns,0901536000,Hampton,2015,Windham County,white,1718,131,0.929,0.039
3_towns,0901536000,Hampton,2015,Windham County,black,12,13,0.006,0.007
3_towns,0901536000,Hampton,2015,Windham County,asian,11,10,0.006,0.005
3_towns,0901536000,Hampton,2015,Windham County,other_race,58,54,0.031,0.029
3_towns,0901536000,Hampton,2016,Windham County,total_pop,1774,107,NA,NA
3_towns,0901536000,Hampton,2016,Windham County,latino,49,22,0.028,0.012
3_towns,0901536000,Hampton,2016,Windham County,white,1653,121,0.932,0.039
3_towns,0901536000,Hampton,2016,Windham County,black,15,12,0.008,0.007
3_towns,0901536000,Hampton,2016,Windham County,asian,4,5,0.002,0.003
3_towns,0901536000,Hampton,2016,Windham County,other_race,53,43,0.03,0.024
3_towns,0901536000,Hampton,2017,Windham County,total_pop,1829,114,NA,NA
3_towns,0901536000,Hampton,2017,Windham County,latino,47,26,0.026,0.014
3_towns,0901536000,Hampton,2017,Windham County,white,1728,118,0.945,0.026
3_towns,0901536000,Hampton,2017,Windham County,black,6,9,0.003,0.005
3_towns,0901536000,Hampton,2017,Windham County,asian,4,7,0.002,0.004
3_towns,0901536000,Hampton,2017,Windham County,other_race,44,33,0.024,0.018
3_towns,0901536000,Hampton,2018,Windham County,total_pop,1861,103,NA,NA
3_towns,0901536000,Hampton,2018,Windham County,latino,56,30,0.03,0.016
3_towns,0901536000,Hampton,2018,Windham County,white,1736,112,0.933,0.031
3_towns,0901536000,Hampton,2018,Windham County,black,6,8,0.003,0.004
3_towns,0901536000,Hampton,2018,Windham County,asian,7,7,0.004,0.004
3_towns,0901536000,Hampton,2018,Windham County,other_race,56,40,0.03,0.021
3_towns,0901540500,Killingly,2000,NA,total_pop,16472,0,NA,NA
3_towns,0901540500,Killingly,2000,NA,latino,370,0,0.022,NA
3_towns,0901540500,Killingly,2000,NA,white,15253,0,0.926,NA
3_towns,0901540500,Killingly,2000,NA,black,211,0,0.013,NA
3_towns,0901540500,Killingly,2000,NA,asian,262,0,0.016,NA
3_towns,0901540500,Killingly,2000,NA,other_race,376,0,0.023,NA
3_towns,0901540500,Killingly,2010,NA,total_pop,17370,0,NA,NA
3_towns,0901540500,Killingly,2010,NA,latino,516,0,0.03,NA
3_towns,0901540500,Killingly,2010,NA,white,15865,0,0.913,NA
3_towns,0901540500,Killingly,2010,NA,black,244,0,0.014,NA
3_towns,0901540500,Killingly,2010,NA,asian,312,0,0.018,NA
3_towns,0901540500,Killingly,2010,NA,other_race,433,0,0.025,NA
3_towns,0901540500,Killingly,2011,Windham County,total_pop,17358,24,NA,NA
3_towns,0901540500,Killingly,2011,Windham County,latino,292,148,0.017,0.009
3_towns,0901540500,Killingly,2011,Windham County,white,16252,372,0.936,0.021
3_towns,0901540500,Killingly,2011,Windham County,black,196,115,0.011,0.007
3_towns,0901540500,Killingly,2011,Windham County,asian,435,299,0.025,0.017
3_towns,0901540500,Killingly,2011,Windham County,other_race,183,161,0.011,0.009
3_towns,0901540500,Killingly,2012,Windham County,total_pop,17345,25,NA,NA
3_towns,0901540500,Killingly,2012,Windham County,latino,398,198,0.023,0.011
3_towns,0901540500,Killingly,2012,Windham County,white,16067,352,0.926,0.02
3_towns,0901540500,Killingly,2012,Windham County,black,165,101,0.01,0.006
3_towns,0901540500,Killingly,2012,Windham County,asian,557,253,0.032,0.015
3_towns,0901540500,Killingly,2012,Windham County,other_race,158,116,0.009,0.007
3_towns,0901540500,Killingly,2013,Windham County,total_pop,17317,22,NA,NA
3_towns,0901540500,Killingly,2013,Windham County,latino,507,255,0.029,0.015
3_towns,0901540500,Killingly,2013,Windham County,white,16037,369,0.926,0.021
3_towns,0901540500,Killingly,2013,Windham County,black,187,128,0.011,0.007
3_towns,0901540500,Killingly,2013,Windham County,asian,432,248,0.025,0.014
3_towns,0901540500,Killingly,2013,Windham County,other_race,154,122,0.009,0.007
3_towns,0901540500,Killingly,2014,Windham County,total_pop,17281,41,NA,NA
3_towns,0901540500,Killingly,2014,Windham County,latino,770,304,0.045,0.018
3_towns,0901540500,Killingly,2014,Windham County,white,15543,420,0.899,0.024
3_towns,0901540500,Killingly,2014,Windham County,black,312,157,0.018,0.009
3_towns,0901540500,Killingly,2014,Windham County,asian,463,260,0.027,0.015
3_towns,0901540500,Killingly,2014,Windham County,other_race,193,94,0.011,0.005
3_towns,0901540500,Killingly,2015,Windham County,total_pop,17250,42,NA,NA
3_towns,0901540500,Killingly,2015,Windham County,latino,755,322,0.044,0.019
3_towns,0901540500,Killingly,2015,Windham County,white,15322,518,0.888,0.03
3_towns,0901540500,Killingly,2015,Windham County,black,259,143,0.015,0.008
3_towns,0901540500,Killingly,2015,Windham County,asian,402,238,0.023,0.014
3_towns,0901540500,Killingly,2015,Windham County,other_race,512,277,0.03,0.016
3_towns,0901540500,Killingly,2016,Windham County,total_pop,17189,29,NA,NA
3_towns,0901540500,Killingly,2016,Windham County,latino,824,373,0.048,0.022
3_towns,0901540500,Killingly,2016,Windham County,white,15162,506,0.882,0.029
3_towns,0901540500,Killingly,2016,Windham County,black,253,125,0.015,0.007
3_towns,0901540500,Killingly,2016,Windham County,asian,416,232,0.024,0.013
3_towns,0901540500,Killingly,2016,Windham County,other_race,534,273,0.031,0.016
3_towns,0901540500,Killingly,2017,Windham County,total_pop,17160,20,NA,NA
3_towns,0901540500,Killingly,2017,Windham County,latino,791,356,0.046,0.021
3_towns,0901540500,Killingly,2017,Windham County,white,15195,560,0.885,0.033
3_towns,0901540500,Killingly,2017,Windham County,black,308,115,0.018,0.007
3_towns,0901540500,Killingly,2017,Windham County,asian,261,151,0.015,0.009
3_towns,0901540500,Killingly,2017,Windham County,other_race,605,282,0.035,0.016
3_towns,0901540500,Killingly,2018,Windham County,total_pop,17170,23,NA,NA
3_towns,0901540500,Killingly,2018,Windham County,latino,620,304,0.036,0.018
3_towns,0901540500,Killingly,2018,Windham County,white,15185,568,0.884,0.033
3_towns,0901540500,Killingly,2018,Windham County,black,303,149,0.018,0.009
3_towns,0901540500,Killingly,2018,Windham County,asian,264,197,0.015,0.011
3_towns,0901540500,Killingly,2018,Windham County,other_race,798,307,0.046,0.018
3_towns,0901559980,Plainfield,2000,NA,total_pop,14619,0,NA,NA
3_towns,0901559980,Plainfield,2000,NA,latino,384,0,0.026,NA
3_towns,0901559980,Plainfield,2000,NA,white,13792,0,0.943,NA
3_towns,0901559980,Plainfield,2000,NA,black,113,0,0.008,NA
3_towns,0901559980,Plainfield,2000,NA,asian,87,0,0.006,NA
3_towns,0901559980,Plainfield,2000,NA,other_race,243,0,0.017,NA
3_towns,0901559980,Plainfield,2010,NA,total_pop,15405,0,NA,NA
3_towns,0901559980,Plainfield,2010,NA,latino,651,0,0.042,NA
3_towns,0901559980,Plainfield,2010,NA,white,13989,0,0.908,NA
3_towns,0901559980,Plainfield,2010,NA,black,160,0,0.01,NA
3_towns,0901559980,Plainfield,2010,NA,asian,157,0,0.01,NA
3_towns,0901559980,Plainfield,2010,NA,other_race,448,0,0.029,NA
3_towns,0901559980,Plainfield,2011,Windham County,total_pop,15383,26,NA,NA
3_towns,0901559980,Plainfield,2011,Windham County,latino,426,220,0.028,0.014
3_towns,0901559980,Plainfield,2011,Windham County,white,14463,275,0.94,0.018
3_towns,0901559980,Plainfield,2011,Windham County,black,101,100,0.007,0.007
3_towns,0901559980,Plainfield,2011,Windham County,asian,53,78,0.003,0.005
3_towns,0901559980,Plainfield,2011,Windham County,other_race,340,219,0.022,0.014
3_towns,0901559980,Plainfield,2012,Windham County,total_pop,15358,22,NA,NA
3_towns,0901559980,Plainfield,2012,Windham County,latino,577,276,0.038,0.018
3_towns,0901559980,Plainfield,2012,Windham County,white,14338,353,0.934,0.023
3_towns,0901559980,Plainfield,2012,Windham County,black,109,95,0.007,0.006
3_towns,0901559980,Plainfield,2012,Windham County,asian,45,67,0.003,0.004
3_towns,0901559980,Plainfield,2012,Windham County,other_race,289,142,0.019,0.009
3_towns,0901559980,Plainfield,2013,Windham County,total_pop,15320,30,NA,NA
3_towns,0901559980,Plainfield,2013,Windham County,latino,579,280,0.038,0.018
3_towns,0901559980,Plainfield,2013,Windham County,white,13975,434,0.912,0.028
3_towns,0901559980,Plainfield,2013,Windham County,black,221,193,0.014,0.013
3_towns,0901559980,Plainfield,2013,Windham County,asian,83,89,0.005,0.006
3_towns,0901559980,Plainfield,2013,Windham County,other_race,462,225,0.03,0.015
3_towns,0901559980,Plainfield,2014,Windham County,total_pop,15270,20,NA,NA
3_towns,0901559980,Plainfield,2014,Windham County,latino,552,223,0.036,0.015
3_towns,0901559980,Plainfield,2014,Windham County,white,13823,360,0.905,0.024
3_towns,0901559980,Plainfield,2014,Windham County,black,283,181,0.019,0.012
3_towns,0901559980,Plainfield,2014,Windham County,asian,153,115,0.01,0.008
3_towns,0901559980,Plainfield,2014,Windham County,other_race,459,176,0.03,0.012
3_towns,0901559980,Plainfield,2015,Windham County,total_pop,15207,24,NA,NA
3_towns,0901559980,Plainfield,2015,Windham County,latino,683,301,0.045,0.02
3_towns,0901559980,Plainfield,2015,Windham County,white,13534,490,0.89,0.032
3_towns,0901559980,Plainfield,2015,Windham County,black,403,261,0.027,0.017
3_towns,0901559980,Plainfield,2015,Windham County,asian,194,178,0.013,0.012
3_towns,0901559980,Plainfield,2015,Windham County,other_race,393,198,0.026,0.013
3_towns,0901559980,Plainfield,2016,Windham County,total_pop,15174,22,NA,NA
3_towns,0901559980,Plainfield,2016,Windham County,latino,862,290,0.057,0.019
3_towns,0901559980,Plainfield,2016,Windham County,white,13199,472,0.87,0.031
3_towns,0901559980,Plainfield,2016,Windham County,black,317,263,0.021,0.017
3_towns,0901559980,Plainfield,2016,Windham County,asian,400,221,0.026,0.015
3_towns,0901559980,Plainfield,2016,Windham County,other_race,396,147,0.026,0.01
3_towns,0901559980,Plainfield,2017,Windham County,total_pop,15138,29,NA,NA
3_towns,0901559980,Plainfield,2017,Windham County,latino,784,397,0.052,0.026
3_towns,0901559980,Plainfield,2017,Windham County,white,13230,514,0.874,0.034
3_towns,0901559980,Plainfield,2017,Windham County,black,341,233,0.023,0.015
3_towns,0901559980,Plainfield,2017,Windham County,asian,344,202,0.023,0.013
3_towns,0901559980,Plainfield,2017,Windham County,other_race,439,200,0.029,0.013
3_towns,0901559980,Plainfield,2018,Windham County,total_pop,15114,26,NA,NA
3_towns,0901559980,Plainfield,2018,Windham County,latino,906,460,0.06,0.03
3_towns,0901559980,Plainfield,2018,Windham County,white,13301,546,0.88,0.036
3_towns,0901559980,Plainfield,2018,Windham County,black,257,149,0.017,0.01
3_towns,0901559980,Plainfield,2018,Windham County,asian,327,234,0.022,0.015
3_towns,0901559980,Plainfield,2018,Windham County,other_race,323,168,0.021,0.011
3_towns,0901561030,Pomfret,2000,NA,total_pop,3798,0,NA,NA
3_towns,0901561030,Pomfret,2000,NA,latino,61,0,0.016,NA
3_towns,0901561030,Pomfret,2000,NA,white,3654,0,0.962,NA
3_towns,0901561030,Pomfret,2000,NA,black,13,0,0.003,NA
3_towns,0901561030,Pomfret,2000,NA,asian,28,0,0.007,NA
3_towns,0901561030,Pomfret,2000,NA,other_race,42,0,0.011,NA
3_towns,0901561030,Pomfret,2010,NA,total_pop,4247,0,NA,NA
3_towns,0901561030,Pomfret,2010,NA,latino,82,0,0.019,NA
3_towns,0901561030,Pomfret,2010,NA,white,3998,0,0.941,NA
3_towns,0901561030,Pomfret,2010,NA,black,26,0,0.006,NA
3_towns,0901561030,Pomfret,2010,NA,asian,69,0,0.016,NA
3_towns,0901561030,Pomfret,2010,NA,other_race,72,0,0.017,NA
3_towns,0901561030,Pomfret,2011,Windham County,total_pop,4229,38,NA,NA
3_towns,0901561030,Pomfret,2011,Windham County,latino,74,61,0.017,0.014
3_towns,0901561030,Pomfret,2011,Windham County,white,3868,201,0.915,0.047
3_towns,0901561030,Pomfret,2011,Windham County,black,56,82,0.013,0.019
3_towns,0901561030,Pomfret,2011,Windham County,asian,215,156,0.051,0.037
3_towns,0901561030,Pomfret,2011,Windham County,other_race,16,162,0.004,0.038
3_towns,0901561030,Pomfret,2012,Windham County,total_pop,4231,22,NA,NA
3_towns,0901561030,Pomfret,2012,Windham County,latino,107,85,0.025,0.02
3_towns,0901561030,Pomfret,2012,Windham County,white,3946,156,0.933,0.037
3_towns,0901561030,Pomfret,2012,Windham County,black,43,52,0.01,0.012
3_towns,0901561030,Pomfret,2012,Windham County,asian,118,120,0.028,0.028
3_towns,0901561030,Pomfret,2012,Windham County,other_race,17,38,0.004,0.009
3_towns,0901561030,Pomfret,2013,Windham County,total_pop,4219,21,NA,NA
3_towns,0901561030,Pomfret,2013,Windham County,latino,57,53,0.014,0.013
3_towns,0901561030,Pomfret,2013,Windham County,white,4048,95,0.959,0.022
3_towns,0901561030,Pomfret,2013,Windham County,black,56,56,0.013,0.013
3_towns,0901561030,Pomfret,2013,Windham County,asian,49,75,0.012,0.018
3_towns,0901561030,Pomfret,2013,Windham County,other_race,9,30,0.002,0.007
3_towns,0901561030,Pomfret,2014,Windham County,total_pop,4216,17,NA,NA
3_towns,0901561030,Pomfret,2014,Windham County,latino,54,54,0.013,0.013
3_towns,0901561030,Pomfret,2014,Windham County,white,4030,111,0.956,0.026
3_towns,0901561030,Pomfret,2014,Windham County,black,44,48,0.01,0.011
3_towns,0901561030,Pomfret,2014,Windham County,asian,80,76,0.019,0.018
3_towns,0901561030,Pomfret,2014,Windham County,other_race,8,28,0.002,0.007
3_towns,0901561030,Pomfret,2015,Windham County,total_pop,4202,26,NA,NA
3_towns,0901561030,Pomfret,2015,Windham County,latino,93,79,0.022,0.019
3_towns,0901561030,Pomfret,2015,Windham County,white,4015,104,0.955,0.024
3_towns,0901561030,Pomfret,2015,Windham County,black,45,46,0.011,0.011
3_towns,0901561030,Pomfret,2015,Windham County,asian,40,59,0.01,0.014
3_towns,0901561030,Pomfret,2015,Windham County,other_race,9,26,0.002,0.006
3_towns,0901561030,Pomfret,2016,Windham County,total_pop,4182,21,NA,NA
3_towns,0901561030,Pomfret,2016,Windham County,latino,110,74,0.026,0.018
3_towns,0901561030,Pomfret,2016,Windham County,white,4009,85,0.959,0.02
3_towns,0901561030,Pomfret,2016,Windham County,black,6,8,0.001,0.002
3_towns,0901561030,Pomfret,2016,Windham County,asian,6,10,0.001,0.002
3_towns,0901561030,Pomfret,2016,Windham County,other_race,51,50,0.012,0.012
3_towns,0901561030,Pomfret,2017,Windham County,total_pop,4184,36,NA,NA
3_towns,0901561030,Pomfret,2017,Windham County,latino,130,93,0.031,0.022
3_towns,0901561030,Pomfret,2017,Windham County,white,3959,101,0.946,0.023
3_towns,0901561030,Pomfret,2017,Windham County,black,30,30,0.007,0.007
3_towns,0901561030,Pomfret,2017,Windham County,asian,5,8,0.001,0.002
3_towns,0901561030,Pomfret,2017,Windham County,other_race,60,58,0.014,0.014
3_towns,0901561030,Pomfret,2018,Windham County,total_pop,4173,15,NA,NA
3_towns,0901561030,Pomfret,2018,Windham County,latino,116,102,0.028,0.024
3_towns,0901561030,Pomfret,2018,Windham County,white,3958,112,0.948,0.027
3_towns,0901561030,Pomfret,2018,Windham County,black,27,27,0.006,0.006
3_towns,0901561030,Pomfret,2018,Windham County,asian,9,13,0.002,0.003
3_towns,0901561030,Pomfret,2018,Windham County,other_race,63,64,0.015,0.015
3_towns,0901562710,Putnam,2000,NA,total_pop,9002,0,NA,NA
3_towns,0901562710,Putnam,2000,NA,latino,168,0,0.019,NA
3_towns,0901562710,Putnam,2000,NA,white,8480,0,0.942,NA
3_towns,0901562710,Putnam,2000,NA,black,111,0,0.012,NA
3_towns,0901562710,Putnam,2000,NA,asian,33,0,0.004,NA
3_towns,0901562710,Putnam,2000,NA,other_race,210,0,0.023,NA
3_towns,0901562710,Putnam,2010,NA,total_pop,9584,0,NA,NA
3_towns,0901562710,Putnam,2010,NA,latino,282,0,0.029,NA
