level,year,name,county,units,value
3_towns,2005,Windham,Windham County,1 unit,54
3_towns,2005,Windham,Windham County,2 to 4 units,0
3_towns,2005,Windham,Windham County,5+ units,12
3_towns,2005,Windsor,Hartford County,1 unit,95
3_towns,2005,Windsor,Hartford County,2 to 4 units,4
3_towns,2005,Windsor,Hartford County,5+ units,0
3_towns,2005,Windsor Locks,Hartford County,1 unit,46
3_towns,2005,Windsor Locks,Hartford County,2 to 4 units,0
3_towns,2005,Windsor Locks,Hartford County,5+ units,0
3_towns,2005,Wolcott,New Haven County,1 unit,62
3_towns,2005,Wolcott,New Haven County,2 to 4 units,0
3_towns,2005,Wolcott,New Haven County,5+ units,0
3_towns,2005,Woodbridge,New Haven County,1 unit,13
3_towns,2005,Woodbridge,New Haven County,2 to 4 units,0
3_towns,2005,Woodbridge,New Haven County,5+ units,0
3_towns,2005,Woodbury,Litchfield County,1 unit,38
3_towns,2005,Woodbury,Litchfield County,2 to 4 units,0
3_towns,2005,Woodbury,Litchfield County,5+ units,0
3_towns,2005,Woodstock,Windham County,1 unit,77
3_towns,2005,Woodstock,Windham County,2 to 4 units,0
3_towns,2005,Woodstock,Windham County,5+ units,0
3_towns,2006,Andover,Tolland County,1 unit,8
3_towns,2006,Andover,Tolland County,2 to 4 units,0
3_towns,2006,Andover,Tolland County,5+ units,0
3_towns,2006,Ansonia,New Haven County,1 unit,8
3_towns,2006,Ansonia,New Haven County,2 to 4 units,0
3_towns,2006,Ansonia,New Haven County,5+ units,0
3_towns,2006,Ashford,Windham County,1 unit,23
3_towns,2006,Ashford,Windham County,2 to 4 units,0
3_towns,2006,Ashford,Windham County,5+ units,0
3_towns,2006,Avon,Hartford County,1 unit,58
3_towns,2006,Avon,Hartford County,2 to 4 units,0
3_towns,2006,Avon,Hartford County,5+ units,0
3_towns,2006,Barkhamsted,Litchfield County,1 unit,8
3_towns,2006,Barkhamsted,Litchfield County,2 to 4 units,0
3_towns,2006,Barkhamsted,Litchfield County,5+ units,0
3_towns,2006,Beacon Falls,New Haven County,1 unit,22
3_towns,2006,Beacon Falls,New Haven County,2 to 4 units,16
3_towns,2006,Beacon Falls,New Haven County,5+ units,0
3_towns,2006,Berlin,Hartford County,1 unit,93
3_towns,2006,Berlin,Hartford County,2 to 4 units,6
3_towns,2006,Berlin,Hartford County,5+ units,12
3_towns,2006,Bethany,New Haven County,1 unit,27
3_towns,2006,Bethany,New Haven County,2 to 4 units,0
3_towns,2006,Bethany,New Haven County,5+ units,0
3_towns,2006,Bethel,Fairfield County,1 unit,47
3_towns,2006,Bethel,Fairfield County,2 to 4 units,2
3_towns,2006,Bethel,Fairfield County,5+ units,0
3_towns,2006,Bethlehem,Litchfield County,1 unit,12
3_towns,2006,Bethlehem,Litchfield County,2 to 4 units,0
3_towns,2006,Bethlehem,Litchfield County,5+ units,0
3_towns,2006,Bloomfield,Hartford County,1 unit,99
3_towns,2006,Bloomfield,Hartford County,2 to 4 units,0
3_towns,2006,Bloomfield,Hartford County,5+ units,0
3_towns,2006,Bolton,Tolland County,1 unit,22
3_towns,2006,Bolton,Tolland County,2 to 4 units,0
3_towns,2006,Bolton,Tolland County,5+ units,0
3_towns,2006,Bozrah,New London County,1 unit,12
3_towns,2006,Bozrah,New London County,2 to 4 units,0
3_towns,2006,Bozrah,New London County,5+ units,0
3_towns,2006,Branford,New Haven County,1 unit,33
3_towns,2006,Branford,New Haven County,2 to 4 units,0
3_towns,2006,Branford,New Haven County,5+ units,0
3_towns,2006,Bridgeport,Fairfield County,1 unit,100
3_towns,2006,Bridgeport,Fairfield County,2 to 4 units,50
3_towns,2006,Bridgeport,Fairfield County,5+ units,6
3_towns,2006,Bridgewater,Litchfield County,1 unit,7
3_towns,2006,Bridgewater,Litchfield County,2 to 4 units,0
3_towns,2006,Bridgewater,Litchfield County,5+ units,0
3_towns,2006,Bristol,Hartford County,1 unit,69
3_towns,2006,Bristol,Hartford County,2 to 4 units,0
3_towns,2006,Bristol,Hartford County,5+ units,0
3_towns,2006,Brookfield,Fairfield County,1 unit,76
3_towns,2006,Brookfield,Fairfield County,2 to 4 units,0
3_towns,2006,Brookfield,Fairfield County,5+ units,0
3_towns,2006,Brooklyn,Windham County,1 unit,55
3_towns,2006,Brooklyn,Windham County,2 to 4 units,8
3_towns,2006,Brooklyn,Windham County,5+ units,0
3_towns,2006,Burlington,Hartford County,1 unit,23
3_towns,2006,Burlington,Hartford County,2 to 4 units,0
3_towns,2006,Burlington,Hartford County,5+ units,0
3_towns,2006,Canaan,Litchfield County,1 unit,6
3_towns,2006,Canaan,Litchfield County,2 to 4 units,0
3_towns,2006,Canaan,Litchfield County,5+ units,0
3_towns,2006,Canterbury,Windham County,1 unit,19
3_towns,2006,Canterbury,Windham County,2 to 4 units,0
3_towns,2006,Canterbury,Windham County,5+ units,0
3_towns,2006,Canton,Hartford County,1 unit,32
3_towns,2006,Canton,Hartford County,2 to 4 units,0
3_towns,2006,Canton,Hartford County,5+ units,0
3_towns,2006,Chaplin,Windham County,1 unit,17
3_towns,2006,Chaplin,Windham County,2 to 4 units,0
3_towns,2006,Chaplin,Windham County,5+ units,0
3_towns,2006,Cheshire,New Haven County,1 unit,68
3_towns,2006,Cheshire,New Haven County,2 to 4 units,0
3_towns,2006,Cheshire,New Haven County,5+ units,0
3_towns,2006,Chester,Middlesex County,1 unit,11
3_towns,2006,Chester,Middlesex County,2 to 4 units,0
3_towns,2006,Chester,Middlesex County,5+ units,0
3_towns,2006,Clinton,Middlesex County,1 unit,25
3_towns,2006,Clinton,Middlesex County,2 to 4 units,0
3_towns,2006,Clinton,Middlesex County,5+ units,0
3_towns,2006,Colchester,New London County,1 unit,62
3_towns,2006,Colchester,New London County,2 to 4 units,4
3_towns,2006,Colchester,New London County,5+ units,0
3_towns,2006,Colebrook,Litchfield County,1 unit,4
3_towns,2006,Colebrook,Litchfield County,2 to 4 units,0
3_towns,2006,Colebrook,Litchfield County,5+ units,0
3_towns,2006,Columbia,Tolland County,1 unit,18
3_towns,2006,Columbia,Tolland County,2 to 4 units,0
3_towns,2006,Columbia,Tolland County,5+ units,0
3_towns,2006,Cornwall,Litchfield County,1 unit,10
3_towns,2006,Cornwall,Litchfield County,2 to 4 units,0
3_towns,2006,Cornwall,Litchfield County,5+ units,0
3_towns,2006,Coventry,Tolland County,1 unit,68
3_towns,2006,Coventry,Tolland County,2 to 4 units,0
3_towns,2006,Coventry,Tolland County,5+ units,0
3_towns,2006,Cromwell,Middlesex County,1 unit,50
3_towns,2006,Cromwell,Middlesex County,2 to 4 units,0
3_towns,2006,Cromwell,Middlesex County,5+ units,0
3_towns,2006,Danbury,Fairfield County,1 unit,115
3_towns,2006,Danbury,Fairfield County,2 to 4 units,17
3_towns,2006,Danbury,Fairfield County,5+ units,186
3_towns,2006,Darien,Fairfield County,1 unit,42
3_towns,2006,Darien,Fairfield County,2 to 4 units,0
3_towns,2006,Darien,Fairfield County,5+ units,0
3_towns,2006,Deep River,Middlesex County,1 unit,5
3_towns,2006,Deep River,Middlesex County,2 to 4 units,2
3_towns,2006,Deep River,Middlesex County,5+ units,0
3_towns,2006,Derby,New Haven County,1 unit,10
3_towns,2006,Derby,New Haven County,2 to 4 units,0
3_towns,2006,Derby,New Haven County,5+ units,0
3_towns,2006,Durham,Middlesex County,1 unit,38
3_towns,2006,Durham,Middlesex County,2 to 4 units,0
3_towns,2006,Durham,Middlesex County,5+ units,0
3_towns,2006,East Granby,Hartford County,1 unit,33
3_towns,2006,East Granby,Hartford County,2 to 4 units,0
3_towns,2006,East Granby,Hartford County,5+ units,0
3_towns,2006,East Haddam,Middlesex County,1 unit,36
3_towns,2006,East Haddam,Middlesex County,2 to 4 units,2
3_towns,2006,East Haddam,Middlesex County,5+ units,0
3_towns,2006,East Hampton,Middlesex County,1 unit,85
3_towns,2006,East Hampton,Middlesex County,2 to 4 units,0
3_towns,2006,East Hampton,Middlesex County,5+ units,0
3_towns,2006,East Hartford,Hartford County,1 unit,79
3_towns,2006,East Hartford,Hartford County,2 to 4 units,0
3_towns,2006,East Hartford,Hartford County,5+ units,0
3_towns,2006,East Haven,New Haven County,1 unit,24
3_towns,2006,East Haven,New Haven County,2 to 4 units,0
3_towns,2006,East Haven,New Haven County,5+ units,0
3_towns,2006,East Lyme,New London County,1 unit,83
3_towns,2006,East Lyme,New London County,2 to 4 units,0
3_towns,2006,East Lyme,New London County,5+ units,97
3_towns,2006,East Windsor,Hartford County,1 unit,62
3_towns,2006,East Windsor,Hartford County,2 to 4 units,2
3_towns,2006,East Windsor,Hartford County,5+ units,0
3_towns,2006,Eastford,Windham County,1 unit,7
3_towns,2006,Eastford,Windham County,2 to 4 units,0
3_towns,2006,Eastford,Windham County,5+ units,0
3_towns,2006,Easton,Fairfield County,1 unit,5
3_towns,2006,Easton,Fairfield County,2 to 4 units,0
3_towns,2006,Easton,Fairfield County,5+ units,0
3_towns,2006,Ellington,Tolland County,1 unit,96
3_towns,2006,Ellington,Tolland County,2 to 4 units,0
3_towns,2006,Ellington,Tolland County,5+ units,24
3_towns,2006,Enfield,Hartford County,1 unit,24
3_towns,2006,Enfield,Hartford County,2 to 4 units,0
3_towns,2006,Enfield,Hartford County,5+ units,0
3_towns,2006,Essex,Middlesex County,1 unit,13
3_towns,2006,Essex,Middlesex County,2 to 4 units,4
3_towns,2006,Essex,Middlesex County,5+ units,0
3_towns,2006,Fairfield,Fairfield County,1 unit,106
3_towns,2006,Fairfield,Fairfield County,2 to 4 units,10
3_towns,2006,Fairfield,Fairfield County,5+ units,0
3_towns,2006,Farmington,Hartford County,1 unit,77
3_towns,2006,Farmington,Hartford County,2 to 4 units,26
3_towns,2006,Farmington,Hartford County,5+ units,0
3_towns,2006,Franklin,New London County,1 unit,3
3_towns,2006,Franklin,New London County,2 to 4 units,0
3_towns,2006,Franklin,New London County,5+ units,0
3_towns,2006,Glastonbury,Hartford County,1 unit,141
3_towns,2006,Glastonbury,Hartford County,2 to 4 units,0
3_towns,2006,Glastonbury,Hartford County,5+ units,0
3_towns,2006,Goshen,Litchfield County,1 unit,38
3_towns,2006,Goshen,Litchfield County,2 to 4 units,0
3_towns,2006,Goshen,Litchfield County,5+ units,0
3_towns,2006,Granby,Hartford County,1 unit,46
3_towns,2006,Granby,Hartford County,2 to 4 units,0
3_towns,2006,Granby,Hartford County,5+ units,0
3_towns,2006,Greenwich,Fairfield County,1 unit,214
3_towns,2006,Greenwich,Fairfield County,2 to 4 units,2
3_towns,2006,Greenwich,Fairfield County,5+ units,10
3_towns,2006,Griswold,New London County,1 unit,87
3_towns,2006,Griswold,New London County,2 to 4 units,0
3_towns,2006,Griswold,New London County,5+ units,0
3_towns,2006,Groton,New London County,1 unit,60
3_towns,2006,Groton,New London County,2 to 4 units,20
3_towns,2006,Groton,New London County,5+ units,32
3_towns,2006,Guilford,New Haven County,1 unit,57
3_towns,2006,Guilford,New Haven County,2 to 4 units,0
3_towns,2006,Guilford,New Haven County,5+ units,0
3_towns,2006,Haddam,Middlesex County,1 unit,51
3_towns,2006,Haddam,Middlesex County,2 to 4 units,0
3_towns,2006,Haddam,Middlesex County,5+ units,0
3_towns,2006,Hamden,New Haven County,1 unit,33
3_towns,2006,Hamden,New Haven County,2 to 4 units,0
3_towns,2006,Hamden,New Haven County,5+ units,0
3_towns,2006,Hampton,Windham County,1 unit,22
3_towns,2006,Hampton,Windham County,2 to 4 units,0
3_towns,2006,Hampton,Windham County,5+ units,0
3_towns,2006,Hartford,Hartford County,1 unit,15
3_towns,2006,Hartford,Hartford County,2 to 4 units,67
3_towns,2006,Hartford,Hartford County,5+ units,199
3_towns,2006,Hartland,Hartford County,1 unit,7
3_towns,2006,Hartland,Hartford County,2 to 4 units,0
3_towns,2006,Hartland,Hartford County,5+ units,0
3_towns,2006,Harwinton,Litchfield County,1 unit,23
3_towns,2006,Harwinton,Litchfield County,2 to 4 units,0
3_towns,2006,Harwinton,Litchfield County,5+ units,0
3_towns,2006,Hebron,Tolland County,1 unit,50
3_towns,2006,Hebron,Tolland County,2 to 4 units,0
3_towns,2006,Hebron,Tolland County,5+ units,0
3_towns,2006,Kent,Litchfield County,1 unit,13
3_towns,2006,Kent,Litchfield County,2 to 4 units,0
3_towns,2006,Kent,Litchfield County,5+ units,0
3_towns,2006,Killingly,Windham County,1 unit,109
3_towns,2006,Killingly,Windham County,2 to 4 units,6
3_towns,2006,Killingly,Windham County,5+ units,5
3_towns,2006,Killingworth,Middlesex County,1 unit,21
3_towns,2006,Killingworth,Middlesex County,2 to 4 units,0
3_towns,2006,Killingworth,Middlesex County,5+ units,0
3_towns,2006,Lebanon,New London County,1 unit,36
3_towns,2006,Lebanon,New London County,2 to 4 units,0
3_towns,2006,Lebanon,New London County,5+ units,0
3_towns,2006,Ledyard,New London County,1 unit,37
3_towns,2006,Ledyard,New London County,2 to 4 units,0
3_towns,2006,Ledyard,New London County,5+ units,0
3_towns,2006,Lisbon,New London County,1 unit,18
3_towns,2006,Lisbon,New London County,2 to 4 units,0
3_towns,2006,Lisbon,New London County,5+ units,0
3_towns,2006,Litchfield,Litchfield County,1 unit,31
3_towns,2006,Litchfield,Litchfield County,2 to 4 units,0
3_towns,2006,Litchfield,Litchfield County,5+ units,0
3_towns,2006,Lyme,New London County,1 unit,4
3_towns,2006,Lyme,New London County,2 to 4 units,0
3_towns,2006,Lyme,New London County,5+ units,0
3_towns,2006,Madison,New Haven County,1 unit,45
3_towns,2006,Madison,New Haven County,2 to 4 units,0
3_towns,2006,Madison,New Haven County,5+ units,0
3_towns,2006,Manchester,Hartford County,1 unit,96
3_towns,2006,Manchester,Hartford County,2 to 4 units,12
3_towns,2006,Manchester,Hartford County,5+ units,162
3_towns,2006,Mansfield,Tolland County,1 unit,68
3_towns,2006,Mansfield,Tolland County,2 to 4 units,0
3_towns,2006,Mansfield,Tolland County,5+ units,0
3_towns,2006,Marlborough,Hartford County,1 unit,29
3_towns,2006,Marlborough,Hartford County,2 to 4 units,0
3_towns,2006,Marlborough,Hartford County,5+ units,0
3_towns,2006,Meriden,New Haven County,1 unit,58
3_towns,2006,Meriden,New Haven County,2 to 4 units,2
3_towns,2006,Meriden,New Haven County,5+ units,0
3_towns,2006,Middlebury,New Haven County,1 unit,60
3_towns,2006,Middlebury,New Haven County,2 to 4 units,0
3_towns,2006,Middlebury,New Haven County,5+ units,0
3_towns,2006,Middlefield,Middlesex County,1 unit,4
3_towns,2006,Middlefield,Middlesex County,2 to 4 units,0
3_towns,2006,Middlefield,Middlesex County,5+ units,0
3_towns,2006,Middletown,Middlesex County,1 unit,72
3_towns,2006,Middletown,Middlesex County,2 to 4 units,0
3_towns,2006,Middletown,Middlesex County,5+ units,141
3_towns,2006,Milford,New Haven County,1 unit,49
3_towns,2006,Milford,New Haven County,2 to 4 units,0
3_towns,2006,Milford,New Haven County,5+ units,232
3_towns,2006,Monroe,Fairfield County,1 unit,20
3_towns,2006,Monroe,Fairfield County,2 to 4 units,0
3_towns,2006,Monroe,Fairfield County,5+ units,0
3_towns,2006,Montville,New London County,1 unit,30
3_towns,2006,Montville,New London County,2 to 4 units,2
3_towns,2006,Montville,New London County,5+ units,0
3_towns,2006,Morris,Litchfield County,1 unit,6
3_towns,2006,Morris,Litchfield County,2 to 4 units,0
3_towns,2006,Morris,Litchfield County,5+ units,0
3_towns,2006,Naugatuck,New Haven County,1 unit,78
3_towns,2006,Naugatuck,New Haven County,2 to 4 units,0
3_towns,2006,Naugatuck,New Haven County,5+ units,0
3_towns,2006,New Britain,Hartford County,1 unit,35
3_towns,2006,New Britain,Hartford County,2 to 4 units,12
3_towns,2006,New Britain,Hartford County,5+ units,0
3_towns,2006,New Canaan,Fairfield County,1 unit,71
3_towns,2006,New Canaan,Fairfield County,2 to 4 units,0
3_towns,2006,New Canaan,Fairfield County,5+ units,0
3_towns,2006,New Fairfield,Fairfield County,1 unit,11
3_towns,2006,New Fairfield,Fairfield County,2 to 4 units,4
3_towns,2006,New Fairfield,Fairfield County,5+ units,0
3_towns,2006,New Hartford,Litchfield County,1 unit,22
3_towns,2006,New Hartford,Litchfield County,2 to 4 units,0
3_towns,2006,New Hartford,Litchfield County,5+ units,0
3_towns,2006,New Haven,New Haven County,1 unit,92
3_towns,2006,New Haven,New Haven County,2 to 4 units,33
3_towns,2006,New Haven,New Haven County,5+ units,122
3_towns,2006,New London,New London County,1 unit,66
3_towns,2006,New London,New London County,2 to 4 units,0
3_towns,2006,New London,New London County,5+ units,0
3_towns,2006,New Milford,Litchfield County,1 unit,84
3_towns,2006,New Milford,Litchfield County,2 to 4 units,0
3_towns,2006,New Milford,Litchfield County,5+ units,0
3_towns,2006,Newington,Hartford County,1 unit,116
3_towns,2006,Newington,Hartford County,2 to 4 units,0
3_towns,2006,Newington,Hartford County,5+ units,0
3_towns,2006,Newtown,Fairfield County,1 unit,36
3_towns,2006,Newtown,Fairfield County,2 to 4 units,0
3_towns,2006,Newtown,Fairfield County,5+ units,0
3_towns,2006,Norfolk,Litchfield County,1 unit,2
3_towns,2006,Norfolk,Litchfield County,2 to 4 units,0
3_towns,2006,Norfolk,Litchfield County,5+ units,0
3_towns,2006,North Branford,New Haven County,1 unit,4
3_towns,2006,North Branford,New Haven County,2 to 4 units,0
3_towns,2006,North Branford,New Haven County,5+ units,0
3_towns,2006,North Canaan,Litchfield County,1 unit,9
3_towns,2006,North Canaan,Litchfield County,2 to 4 units,0
3_towns,2006,North Canaan,Litchfield County,5+ units,0
3_towns,2006,North Haven,New Haven County,1 unit,21
3_towns,2006,North Haven,New Haven County,2 to 4 units,10
3_towns,2006,North Haven,New Haven County,5+ units,0
3_towns,2006,North Stonington,New London County,1 unit,16
3_towns,2006,North Stonington,New London County,2 to 4 units,0
3_towns,2006,North Stonington,New London County,5+ units,0
3_towns,2006,Norwalk,Fairfield County,1 unit,55
3_towns,2006,Norwalk,Fairfield County,2 to 4 units,20
3_towns,2006,Norwalk,Fairfield County,5+ units,32
3_towns,2006,Norwich,New London County,1 unit,95
3_towns,2006,Norwich,New London County,2 to 4 units,10
3_towns,2006,Norwich,New London County,5+ units,40
3_towns,2006,Old Lyme,New London County,1 unit,6
3_towns,2006,Old Lyme,New London County,2 to 4 units,0
3_towns,2006,Old Lyme,New London County,5+ units,0
3_towns,2006,Old Saybrook,Middlesex County,1 unit,22
3_towns,2006,Old Saybrook,Middlesex County,2 to 4 units,2
3_towns,2006,Old Saybrook,Middlesex County,5+ units,0
3_towns,2006,Orange,New Haven County,1 unit,8
3_towns,2006,Orange,New Haven County,2 to 4 units,0
3_towns,2006,Orange,New Haven County,5+ units,0
3_towns,2006,Oxford,New Haven County,1 unit,95
3_towns,2006,Oxford,New Haven County,2 to 4 units,0
3_towns,2006,Oxford,New Haven County,5+ units,0
3_towns,2006,Plainfield,Windham County,1 unit,42
3_towns,2006,Plainfield,Windham County,2 to 4 units,0
3_towns,2006,Plainfield,Windham County,5+ units,0
3_towns,2006,Plainville,Hartford County,1 unit,19
3_towns,2006,Plainville,Hartford County,2 to 4 units,0
3_towns,2006,Plainville,Hartford County,5+ units,0
3_towns,2006,Plymouth,Litchfield County,1 unit,21
3_towns,2006,Plymouth,Litchfield County,2 to 4 units,0
3_towns,2006,Plymouth,Litchfield County,5+ units,0
3_towns,2006,Pomfret,Windham County,1 unit,14
3_towns,2006,Pomfret,Windham County,2 to 4 units,0
3_towns,2006,Pomfret,Windham County,5+ units,0
3_towns,2006,Portland,Middlesex County,1 unit,18
3_towns,2006,Portland,Middlesex County,2 to 4 units,0
3_towns,2006,Portland,Middlesex County,5+ units,0
3_towns,2006,Preston,New London County,1 unit,18
3_towns,2006,Preston,New London County,2 to 4 units,0
3_towns,2006,Preston,New London County,5+ units,0
3_towns,2006,Prospect,New Haven County,1 unit,14
3_towns,2006,Prospect,New Haven County,2 to 4 units,0
3_towns,2006,Prospect,New Haven County,5+ units,0
3_towns,2006,Putnam,Windham County,1 unit,31
