level,name,year,group,value,share
3_towns,Trumbull,2018,other_households,1042,0.084
3_towns,Union,2000,total_households,285,NA
3_towns,Union,2000,living_alone,64,0.225
3_towns,Union,2000,married_w_kids,70,0.246
3_towns,Union,2000,married_no_kids,114,0.4
3_towns,Union,2000,single_w_kids,8,0.028
3_towns,Union,2000,other_households,29,0.102
3_towns,Union,2010,total_households,330,NA
3_towns,Union,2010,living_alone,40,0.121
3_towns,Union,2010,married_w_kids,109,0.33
3_towns,Union,2010,married_no_kids,123,0.373
3_towns,Union,2010,single_w_kids,22,0.067
3_towns,Union,2010,other_households,36,0.109
3_towns,Union,2018,total_households,360,NA
3_towns,Union,2018,living_alone,69,0.192
3_towns,Union,2018,married_w_kids,58,0.161
3_towns,Union,2018,married_no_kids,193,0.536
3_towns,Union,2018,single_w_kids,13,0.036
3_towns,Union,2018,other_households,27,0.075
3_towns,Vernon,2000,total_households,12269,NA
3_towns,Vernon,2000,living_alone,4053,0.33
3_towns,Vernon,2000,married_w_kids,2183,0.178
3_towns,Vernon,2000,married_no_kids,3370,0.275
3_towns,Vernon,2000,single_w_kids,1070,0.087
3_towns,Vernon,2000,other_households,1593,0.13
3_towns,Vernon,2010,total_households,13099,NA
3_towns,Vernon,2010,living_alone,4241,0.324
3_towns,Vernon,2010,married_w_kids,1925,0.147
3_towns,Vernon,2010,married_no_kids,4030,0.308
3_towns,Vernon,2010,single_w_kids,1122,0.086
3_towns,Vernon,2010,other_households,1781,0.136
3_towns,Vernon,2018,total_households,13086,NA
3_towns,Vernon,2018,living_alone,4430,0.339
3_towns,Vernon,2018,married_w_kids,1775,0.136
3_towns,Vernon,2018,married_no_kids,3357,0.257
3_towns,Vernon,2018,single_w_kids,1235,0.094
3_towns,Vernon,2018,other_households,2289,0.175
3_towns,Voluntown,2000,total_households,952,NA
3_towns,Voluntown,2000,living_alone,181,0.19
3_towns,Voluntown,2000,married_w_kids,285,0.299
3_towns,Voluntown,2000,married_no_kids,304,0.319
3_towns,Voluntown,2000,single_w_kids,71,0.075
3_towns,Voluntown,2000,other_households,111,0.117
3_towns,Voluntown,2010,total_households,989,NA
3_towns,Voluntown,2010,living_alone,161,0.163
3_towns,Voluntown,2010,married_w_kids,238,0.241
3_towns,Voluntown,2010,married_no_kids,376,0.38
3_towns,Voluntown,2010,single_w_kids,88,0.089
3_towns,Voluntown,2010,other_households,126,0.127
3_towns,Voluntown,2018,total_households,1007,NA
3_towns,Voluntown,2018,living_alone,240,0.238
3_towns,Voluntown,2018,married_w_kids,184,0.183
3_towns,Voluntown,2018,married_no_kids,400,0.397
3_towns,Voluntown,2018,single_w_kids,72,0.071
3_towns,Voluntown,2018,other_households,111,0.11
3_towns,Wallingford,2000,total_households,16697,NA
3_towns,Wallingford,2000,living_alone,4279,0.256
3_towns,Wallingford,2000,married_w_kids,4397,0.263
3_towns,Wallingford,2000,married_no_kids,5172,0.31
3_towns,Wallingford,2000,single_w_kids,996,0.06
3_towns,Wallingford,2000,other_households,1853,0.111
3_towns,Wallingford,2010,total_households,17573,NA
3_towns,Wallingford,2010,living_alone,4670,0.266
3_towns,Wallingford,2010,married_w_kids,4046,0.23
3_towns,Wallingford,2010,married_no_kids,5325,0.303
3_towns,Wallingford,2010,single_w_kids,1291,0.073
3_towns,Wallingford,2010,other_households,2241,0.128
3_towns,Wallingford,2018,total_households,18518,NA
3_towns,Wallingford,2018,living_alone,6015,0.325
3_towns,Wallingford,2018,married_w_kids,2581,0.139
3_towns,Wallingford,2018,married_no_kids,6757,0.365
3_towns,Wallingford,2018,single_w_kids,820,0.044
3_towns,Wallingford,2018,other_households,2345,0.127
3_towns,Warren,2000,total_households,497,NA
3_towns,Warren,2000,living_alone,109,0.219
3_towns,Warren,2000,married_w_kids,125,0.252
3_towns,Warren,2000,married_no_kids,191,0.384
3_towns,Warren,2000,single_w_kids,23,0.046
3_towns,Warren,2000,other_households,49,0.099
3_towns,Warren,2010,total_households,580,NA
3_towns,Warren,2010,living_alone,87,0.15
3_towns,Warren,2010,married_w_kids,155,0.267
3_towns,Warren,2010,married_no_kids,253,0.436
3_towns,Warren,2010,single_w_kids,24,0.041
3_towns,Warren,2010,other_households,61,0.105
3_towns,Warren,2018,total_households,569,NA
3_towns,Warren,2018,living_alone,93,0.163
3_towns,Warren,2018,married_w_kids,142,0.25
3_towns,Warren,2018,married_no_kids,247,0.434
3_towns,Warren,2018,single_w_kids,18,0.032
3_towns,Warren,2018,other_households,69,0.121
3_towns,Washington,2000,total_households,1416,NA
3_towns,Washington,2000,living_alone,374,0.264
3_towns,Washington,2000,married_w_kids,324,0.229
3_towns,Washington,2000,married_no_kids,491,0.347
3_towns,Washington,2000,single_w_kids,73,0.052
3_towns,Washington,2000,other_households,154,0.109
3_towns,Washington,2010,total_households,1667,NA
3_towns,Washington,2010,living_alone,556,0.334
3_towns,Washington,2010,married_w_kids,282,0.169
3_towns,Washington,2010,married_no_kids,600,0.36
3_towns,Washington,2010,single_w_kids,52,0.031
3_towns,Washington,2010,other_households,177,0.106
3_towns,Washington,2018,total_households,1394,NA
3_towns,Washington,2018,living_alone,375,0.269
3_towns,Washington,2018,married_w_kids,205,0.147
3_towns,Washington,2018,married_no_kids,573,0.411
3_towns,Washington,2018,single_w_kids,40,0.029
3_towns,Washington,2018,other_households,201,0.144
3_towns,Waterbury,2000,total_households,42622,NA
3_towns,Waterbury,2000,living_alone,13398,0.314
3_towns,Waterbury,2000,married_w_kids,7039,0.165
3_towns,Waterbury,2000,married_no_kids,9495,0.223
3_towns,Waterbury,2000,single_w_kids,6252,0.147
3_towns,Waterbury,2000,other_households,6438,0.151
3_towns,Waterbury,2010,total_households,43689,NA
3_towns,Waterbury,2010,living_alone,13858,0.317
3_towns,Waterbury,2010,married_w_kids,6283,0.144
3_towns,Waterbury,2010,married_no_kids,8918,0.204
3_towns,Waterbury,2010,single_w_kids,7781,0.178
3_towns,Waterbury,2010,other_households,6849,0.157
3_towns,Waterbury,2018,total_households,40579,NA
3_towns,Waterbury,2018,living_alone,13944,0.344
3_towns,Waterbury,2018,married_w_kids,5254,0.129
3_towns,Waterbury,2018,married_no_kids,7675,0.189
3_towns,Waterbury,2018,single_w_kids,6575,0.162
3_towns,Waterbury,2018,other_households,7131,0.176
3_towns,Waterford,2000,total_households,7542,NA
3_towns,Waterford,2000,living_alone,1998,0.265
3_towns,Waterford,2000,married_w_kids,1664,0.221
3_towns,Waterford,2000,married_no_kids,2602,0.345
3_towns,Waterford,2000,single_w_kids,466,0.062
3_towns,Waterford,2000,other_households,812,0.108
3_towns,Waterford,2010,total_households,8057,NA
3_towns,Waterford,2010,living_alone,2233,0.277
3_towns,Waterford,2010,married_w_kids,1746,0.217
3_towns,Waterford,2010,married_no_kids,2980,0.37
3_towns,Waterford,2010,single_w_kids,374,0.046
3_towns,Waterford,2010,other_households,724,0.09
3_towns,Waterford,2018,total_households,7825,NA
3_towns,Waterford,2018,living_alone,2207,0.282
3_towns,Waterford,2018,married_w_kids,1338,0.171
3_towns,Waterford,2018,married_no_kids,2686,0.343
3_towns,Waterford,2018,single_w_kids,478,0.061
3_towns,Waterford,2018,other_households,1116,0.143
3_towns,Watertown,2000,total_households,8046,NA
3_towns,Watertown,2000,living_alone,1746,0.217
3_towns,Watertown,2000,married_w_kids,2295,0.285
3_towns,Watertown,2000,married_no_kids,2669,0.332
3_towns,Watertown,2000,single_w_kids,495,0.062
3_towns,Watertown,2000,other_households,841,0.105
3_towns,Watertown,2010,total_households,8528,NA
3_towns,Watertown,2010,living_alone,2158,0.253
3_towns,Watertown,2010,married_w_kids,2334,0.274
3_towns,Watertown,2010,married_no_kids,2890,0.339
3_towns,Watertown,2010,single_w_kids,383,0.045
3_towns,Watertown,2010,other_households,763,0.089
3_towns,Watertown,2018,total_households,8522,NA
3_towns,Watertown,2018,living_alone,2408,0.283
3_towns,Watertown,2018,married_w_kids,1788,0.21
3_towns,Watertown,2018,married_no_kids,2918,0.342
3_towns,Watertown,2018,single_w_kids,418,0.049
3_towns,Watertown,2018,other_households,990,0.116
3_towns,West Hartford,2000,total_households,24576,NA
3_towns,West Hartford,2000,living_alone,7268,0.296
3_towns,West Hartford,2000,married_w_kids,5826,0.237
3_towns,West Hartford,2000,married_no_kids,7169,0.292
3_towns,West Hartford,2000,single_w_kids,1509,0.061
3_towns,West Hartford,2000,other_households,2804,0.114
3_towns,West Hartford,2010,total_households,24651,NA
3_towns,West Hartford,2010,living_alone,7202,0.292
3_towns,West Hartford,2010,married_w_kids,6228,0.253
3_towns,West Hartford,2010,married_no_kids,6916,0.281
3_towns,West Hartford,2010,single_w_kids,1668,0.068
3_towns,West Hartford,2010,other_households,2637,0.107
3_towns,West Hartford,2018,total_households,24491,NA
3_towns,West Hartford,2018,living_alone,7061,0.288
3_towns,West Hartford,2018,married_w_kids,5688,0.232
3_towns,West Hartford,2018,married_no_kids,6761,0.276
3_towns,West Hartford,2018,single_w_kids,1702,0.069
3_towns,West Hartford,2018,other_households,3279,0.134
3_towns,West Haven,2000,total_households,21090,NA
3_towns,West Haven,2000,living_alone,6542,0.31
3_towns,West Haven,2000,married_w_kids,3739,0.177
3_towns,West Haven,2000,married_no_kids,5099,0.242
3_towns,West Haven,2000,single_w_kids,2275,0.108
3_towns,West Haven,2000,other_households,3435,0.163
3_towns,West Haven,2010,total_households,21641,NA
3_towns,West Haven,2010,living_alone,6359,0.294
3_towns,West Haven,2010,married_w_kids,3900,0.18
3_towns,West Haven,2010,married_no_kids,5419,0.25
3_towns,West Haven,2010,single_w_kids,2253,0.104
3_towns,West Haven,2010,other_households,3710,0.171
3_towns,West Haven,2018,total_households,19576,NA
3_towns,West Haven,2018,living_alone,6005,0.307
3_towns,West Haven,2018,married_w_kids,2712,0.139
3_towns,West Haven,2018,married_no_kids,4566,0.233
3_towns,West Haven,2018,single_w_kids,2196,0.112
3_towns,West Haven,2018,other_households,4097,0.209
3_towns,Westbrook,2000,total_households,2605,NA
3_towns,Westbrook,2000,living_alone,729,0.28
3_towns,Westbrook,2000,married_w_kids,561,0.215
3_towns,Westbrook,2000,married_no_kids,849,0.326
3_towns,Westbrook,2000,single_w_kids,130,0.05
3_towns,Westbrook,2000,other_households,336,0.129
3_towns,Westbrook,2010,total_households,2779,NA
3_towns,Westbrook,2010,living_alone,808,0.291
3_towns,Westbrook,2010,married_w_kids,664,0.239
3_towns,Westbrook,2010,married_no_kids,819,0.295
3_towns,Westbrook,2010,single_w_kids,196,0.071
3_towns,Westbrook,2010,other_households,292,0.105
3_towns,Westbrook,2018,total_households,3077,NA
3_towns,Westbrook,2018,living_alone,998,0.324
3_towns,Westbrook,2018,married_w_kids,305,0.099
3_towns,Westbrook,2018,married_no_kids,1231,0.4
3_towns,Westbrook,2018,single_w_kids,54,0.018
3_towns,Westbrook,2018,other_households,489,0.159
3_towns,Weston,2000,total_households,3312,NA
3_towns,Weston,2000,living_alone,372,0.112
3_towns,Weston,2000,married_w_kids,1511,0.456
3_towns,Weston,2000,married_no_kids,1086,0.328
3_towns,Weston,2000,single_w_kids,138,0.042
3_towns,Weston,2000,other_households,205,0.062
3_towns,Weston,2010,total_households,3270,NA
3_towns,Weston,2010,living_alone,418,0.128
3_towns,Weston,2010,married_w_kids,1485,0.454
3_towns,Weston,2010,married_no_kids,1035,0.317
3_towns,Weston,2010,single_w_kids,173,0.053
3_towns,Weston,2010,other_households,159,0.049
3_towns,Weston,2018,total_households,3473,NA
3_towns,Weston,2018,living_alone,488,0.141
3_towns,Weston,2018,married_w_kids,1454,0.419
3_towns,Weston,2018,married_no_kids,1151,0.331
3_towns,Weston,2018,single_w_kids,119,0.034
3_towns,Weston,2018,other_households,261,0.075
3_towns,Westport,2000,total_households,9586,NA
3_towns,Westport,2000,living_alone,1994,0.208
3_towns,Westport,2000,married_w_kids,3267,0.341
3_towns,Westport,2000,married_no_kids,3069,0.32
3_towns,Westport,2000,single_w_kids,417,0.044
3_towns,Westport,2000,other_households,839,0.088
3_towns,Westport,2010,total_households,9302,NA
3_towns,Westport,2010,living_alone,1717,0.185
3_towns,Westport,2010,married_w_kids,3562,0.383
3_towns,Westport,2010,married_no_kids,2983,0.321
3_towns,Westport,2010,single_w_kids,476,0.051
3_towns,Westport,2010,other_households,564,0.061
3_towns,Westport,2018,total_households,9896,NA
3_towns,Westport,2018,living_alone,2139,0.216
3_towns,Westport,2018,married_w_kids,3440,0.348
3_towns,Westport,2018,married_no_kids,3157,0.319
3_towns,Westport,2018,single_w_kids,477,0.048
3_towns,Westport,2018,other_households,683,0.069
3_towns,Wethersfield,2000,total_households,11214,NA
3_towns,Wethersfield,2000,living_alone,3392,0.302
3_towns,Wethersfield,2000,married_w_kids,2280,0.203
3_towns,Wethersfield,2000,married_no_kids,3760,0.335
3_towns,Wethersfield,2000,single_w_kids,546,0.049
3_towns,Wethersfield,2000,other_households,1236,0.11
3_towns,Wethersfield,2010,total_households,11083,NA
3_towns,Wethersfield,2010,living_alone,3427,0.309
3_towns,Wethersfield,2010,married_w_kids,2425,0.219
3_towns,Wethersfield,2010,married_no_kids,3406,0.307
3_towns,Wethersfield,2010,single_w_kids,636,0.057
3_towns,Wethersfield,2010,other_households,1189,0.107
3_towns,Wethersfield,2018,total_households,10843,NA
3_towns,Wethersfield,2018,living_alone,3263,0.301
3_towns,Wethersfield,2018,married_w_kids,2382,0.22
3_towns,Wethersfield,2018,married_no_kids,3227,0.298
3_towns,Wethersfield,2018,single_w_kids,621,0.057
3_towns,Wethersfield,2018,other_households,1350,0.125
3_towns,Willington,2000,total_households,2353,NA
3_towns,Willington,2000,living_alone,481,0.204
3_towns,Willington,2000,married_w_kids,567,0.241
3_towns,Willington,2000,married_no_kids,664,0.282
3_towns,Willington,2000,single_w_kids,123,0.052
3_towns,Willington,2000,other_households,518,0.22
3_towns,Willington,2010,total_households,2324,NA
3_towns,Willington,2010,living_alone,474,0.204
3_towns,Willington,2010,married_w_kids,435,0.187
3_towns,Willington,2010,married_no_kids,665,0.286
3_towns,Willington,2010,single_w_kids,96,0.041
3_towns,Willington,2010,other_households,654,0.281
3_towns,Willington,2018,total_households,2483,NA
3_towns,Willington,2018,living_alone,581,0.234
3_towns,Willington,2018,married_w_kids,301,0.121
3_towns,Willington,2018,married_no_kids,834,0.336
3_towns,Willington,2018,single_w_kids,148,0.06
3_towns,Willington,2018,other_households,619,0.249
3_towns,Wilton,2000,total_households,5923,NA
3_towns,Wilton,2000,living_alone,909,0.153
3_towns,Wilton,2000,married_w_kids,2520,0.425
3_towns,Wilton,2000,married_no_kids,1946,0.329
3_towns,Wilton,2000,single_w_kids,240,0.041
3_towns,Wilton,2000,other_households,308,0.052
3_towns,Wilton,2010,total_households,5994,NA
3_towns,Wilton,2010,living_alone,984,0.164
3_towns,Wilton,2010,married_w_kids,2651,0.442
3_towns,Wilton,2010,married_no_kids,1798,0.3
3_towns,Wilton,2010,single_w_kids,255,0.043
3_towns,Wilton,2010,other_households,306,0.051
3_towns,Wilton,2018,total_households,6028,NA
3_towns,Wilton,2018,living_alone,857,0.142
3_towns,Wilton,2018,married_w_kids,2349,0.39
3_towns,Wilton,2018,married_no_kids,2086,0.346
3_towns,Wilton,2018,single_w_kids,318,0.053
3_towns,Wilton,2018,other_households,418,0.069
3_towns,Winchester,2000,total_households,4371,NA
3_towns,Winchester,2000,living_alone,1223,0.28
3_towns,Winchester,2000,married_w_kids,884,0.202
3_towns,Winchester,2000,married_no_kids,1316,0.301
3_towns,Winchester,2000,single_w_kids,352,0.081
3_towns,Winchester,2000,other_households,596,0.136
3_towns,Winchester,2010,total_households,4514,NA
3_towns,Winchester,2010,living_alone,1214,0.269
3_towns,Winchester,2010,married_w_kids,880,0.195
3_towns,Winchester,2010,married_no_kids,1302,0.288
3_towns,Winchester,2010,single_w_kids,487,0.108
3_towns,Winchester,2010,other_households,631,0.14
3_towns,Winchester,2018,total_households,4559,NA
3_towns,Winchester,2018,living_alone,1357,0.298
3_towns,Winchester,2018,married_w_kids,622,0.136
3_towns,Winchester,2018,married_no_kids,1443,0.317
3_towns,Winchester,2018,single_w_kids,218,0.048
3_towns,Winchester,2018,other_households,919,0.202
3_towns,Windham,2000,total_households,8342,NA
3_towns,Windham,2000,living_alone,2485,0.298
3_towns,Windham,2000,married_w_kids,1380,0.165
3_towns,Windham,2000,married_no_kids,1903,0.228
3_towns,Windham,2000,single_w_kids,1134,0.136
3_towns,Windham,2000,other_households,1440,0.173
3_towns,Windham,2010,total_households,8969,NA
3_towns,Windham,2010,living_alone,2631,0.293
3_towns,Windham,2010,married_w_kids,1343,0.15
3_towns,Windham,2010,married_no_kids,2137,0.238
3_towns,Windham,2010,single_w_kids,1351,0.151
3_towns,Windham,2010,other_households,1507,0.168
3_towns,Windham,2018,total_households,8491,NA
3_towns,Windham,2018,living_alone,2574,0.303
3_towns,Windham,2018,married_w_kids,815,0.096
3_towns,Windham,2018,married_no_kids,1637,0.193
3_towns,Windham,2018,single_w_kids,1733,0.204
3_towns,Windham,2018,other_households,1732,0.204
3_towns,Windsor,2000,total_households,10577,NA
3_towns,Windsor,2000,living_alone,2455,0.232
3_towns,Windsor,2000,married_w_kids,2566,0.243
3_towns,Windsor,2000,married_no_kids,3326,0.314
3_towns,Windsor,2000,single_w_kids,905,0.086
3_towns,Windsor,2000,other_households,1325,0.125
3_towns,Windsor,2010,total_households,10976,NA
3_towns,Windsor,2010,living_alone,2565,0.234
3_towns,Windsor,2010,married_w_kids,2288,0.208
3_towns,Windsor,2010,married_no_kids,3779,0.344
3_towns,Windsor,2010,single_w_kids,939,0.086
3_towns,Windsor,2010,other_households,1405,0.128
3_towns,Windsor,2018,total_households,10844,NA
3_towns,Windsor,2018,living_alone,2897,0.267
3_towns,Windsor,2018,married_w_kids,2314,0.213
3_towns,Windsor,2018,married_no_kids,3231,0.298
3_towns,Windsor,2018,single_w_kids,682,0.063
3_towns,Windsor,2018,other_households,1720,0.159
3_towns,Windsor Locks,2000,total_households,4935,NA
3_towns,Windsor Locks,2000,living_alone,1332,0.27
3_towns,Windsor Locks,2000,married_w_kids,1022,0.207
3_towns,Windsor Locks,2000,married_no_kids,1492,0.302
3_towns,Windsor Locks,2000,single_w_kids,423,0.086
3_towns,Windsor Locks,2000,other_households,666,0.135
3_towns,Windsor Locks,2010,total_households,5247,NA
3_towns,Windsor Locks,2010,living_alone,1571,0.299
3_towns,Windsor Locks,2010,married_w_kids,993,0.189
3_towns,Windsor Locks,2010,married_no_kids,1399,0.267
3_towns,Windsor Locks,2010,single_w_kids,523,0.1
3_towns,Windsor Locks,2010,other_households,761,0.145
3_towns,Windsor Locks,2018,total_households,5253,NA
3_towns,Windsor Locks,2018,living_alone,1716,0.327
3_towns,Windsor Locks,2018,married_w_kids,853,0.162
3_towns,Windsor Locks,2018,married_no_kids,1479,0.282
3_towns,Windsor Locks,2018,single_w_kids,297,0.057
3_towns,Windsor Locks,2018,other_households,908,0.173
3_towns,Wolcott,2000,total_households,5414,NA
3_towns,Wolcott,2000,living_alone,976,0.18
3_towns,Wolcott,2000,married_w_kids,1704,0.315
3_towns,Wolcott,2000,married_no_kids,1869,0.345
3_towns,Wolcott,2000,single_w_kids,318,0.059
3_towns,Wolcott,2000,other_households,547,0.101
3_towns,Wolcott,2010,total_households,5929,NA
3_towns,Wolcott,2010,living_alone,1229,0.207
3_towns,Wolcott,2010,married_w_kids,1658,0.28
3_towns,Wolcott,2010,married_no_kids,2084,0.351
3_towns,Wolcott,2010,single_w_kids,440,0.074
3_towns,Wolcott,2010,other_households,518,0.087
3_towns,Wolcott,2018,total_households,5880,NA
3_towns,Wolcott,2018,living_alone,1266,0.215
3_towns,Wolcott,2018,married_w_kids,1198,0.204
3_towns,Wolcott,2018,married_no_kids,2140,0.364
3_towns,Wolcott,2018,single_w_kids,372,0.063
3_towns,Wolcott,2018,other_households,904,0.154
3_towns,Woodbridge,2000,total_households,3103,NA
3_towns,Woodbridge,2000,living_alone,476,0.153
3_towns,Woodbridge,2000,married_w_kids,1134,0.365
3_towns,Woodbridge,2000,married_no_kids,1153,0.372
3_towns,Woodbridge,2000,single_w_kids,117,0.038
3_towns,Woodbridge,2000,other_households,223,0.072
3_towns,Woodbridge,2010,total_households,3386,NA
3_towns,Woodbridge,2010,living_alone,644,0.19
3_towns,Woodbridge,2010,married_w_kids,953,0.281
3_towns,Woodbridge,2010,married_no_kids,1372,0.405
3_towns,Woodbridge,2010,single_w_kids,154,0.045
3_towns,Woodbridge,2010,other_households,263,0.078
3_towns,Woodbridge,2018,total_households,2931,NA
3_towns,Woodbridge,2018,living_alone,501,0.171
3_towns,Woodbridge,2018,married_w_kids,794,0.271
3_towns,Woodbridge,2018,married_no_kids,1168,0.398
3_towns,Woodbridge,2018,single_w_kids,117,0.04
3_towns,Woodbridge,2018,other_households,351,0.12
3_towns,Woodbury,2000,total_households,3715,NA
3_towns,Woodbury,2000,living_alone,942,0.254
3_towns,Woodbury,2000,married_w_kids,973,0.262
3_towns,Woodbury,2000,married_no_kids,1214,0.327
3_towns,Woodbury,2000,single_w_kids,194,0.052
3_towns,Woodbury,2000,other_households,392,0.106
3_towns,Woodbury,2010,total_households,4216,NA
3_towns,Woodbury,2010,living_alone,1200,0.285
3_towns,Woodbury,2010,married_w_kids,983,0.233
3_towns,Woodbury,2010,married_no_kids,1351,0.32
3_towns,Woodbury,2010,single_w_kids,178,0.042
3_towns,Woodbury,2010,other_households,504,0.12
3_towns,Woodbury,2018,total_households,4139,NA
3_towns,Woodbury,2018,living_alone,1146,0.277
3_towns,Woodbury,2018,married_w_kids,840,0.203
3_towns,Woodbury,2018,married_no_kids,1493,0.361
3_towns,Woodbury,2018,single_w_kids,228,0.055
3_towns,Woodbury,2018,other_households,432,0.104
3_towns,Woodstock,2000,total_households,2754,NA
3_towns,Woodstock,2000,living_alone,564,0.205
3_towns,Woodstock,2000,married_w_kids,850,0.309
3_towns,Woodstock,2000,married_no_kids,938,0.341
3_towns,Woodstock,2000,single_w_kids,144,0.052
3_towns,Woodstock,2000,other_households,258,0.094
3_towns,Woodstock,2010,total_households,3126,NA
3_towns,Woodstock,2010,living_alone,799,0.256
3_towns,Woodstock,2010,married_w_kids,718,0.23
3_towns,Woodstock,2010,married_no_kids,1007,0.322
3_towns,Woodstock,2010,single_w_kids,251,0.08
3_towns,Woodstock,2010,other_households,351,0.112
3_towns,Woodstock,2018,total_households,3043,NA
3_towns,Woodstock,2018,living_alone,788,0.259
3_towns,Woodstock,2018,married_w_kids,684,0.225
3_towns,Woodstock,2018,married_no_kids,1268,0.417
3_towns,Woodstock,2018,single_w_kids,103,0.034
3_towns,Woodstock,2018,other_households,200,0.066
